	Domain	Phylum	Class	Order	Family	Genus	Species
002e80f81a8bfad613ed57d8b5828800	Bacteria	Proteobacteria	Deltaproteobacteria	Bradymonadales	unculturedbacterium	unculturedbacterium	unculturedbacterium
c7e903ff755510c794674e0f6fb84b4d	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Allobaculum	unculturedbacterium
a6375a3b21113d2188ddb3e6694e3f04	Bacteria						
234d45aa37276dac2139e09fb2b68efa	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Veillonella	Ambiguous_taxa
d6d0d08fff8bdce112672611fb00ea94	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	uncultured	unculturedalphaproteobacterium	unculturedalphaproteobacterium
92e9835d61b0f6c88d5f6225f5d26bee	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea	
dfe737c5c02968a7e1a57b34c48b2fe3	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Noviherbaspirillum	
3826775b13bd0dc81d5642dd3b0910b8	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	
f66c3fc1b3ac0c1aa5c99a2d0fccb8f2	Bacteria						
019b22f93c584732c9bfb531aca66879	Bacteria						
d4e9544cf05e710d3e5382ca39e64a7b	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	
7d656bbdcb6fa6ede9c81e0825b6da0a	Bacteria	Cyanobacteria	Oxyphotobacteria	Nostocales	Xenococcaceae	PleurocapsaPCC-7319	
02176b728f5e31afe4537f4b7eaae75c	Bacteria	Dependentiae	Babeliae	Babeliales			
d760029dfedd776230aec48d068b34d1	Bacteria	Patescibacteria	Parcubacteria				
83d19af510afa0250b5bbfea26af4126	Bacteria	Patescibacteria	Gracilibacteria	CandidatusPeribacteria	unculturedbacterium	unculturedbacterium	unculturedbacterium
99efbcb5a57be5f785631aa11710d92f	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Ileibacterium	unculturedbacterium
bf0410619e35d6e36a29c98cc130669c	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae		
c4cb5a44044b7d0b413a0a30f696d0e2	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	RuminococcaceaeUCG-014	
2da5bb4bd5cda4683b2229a6d70ec98e	Bacteria	Actinobacteria	Coriobacteriia	FS118-23B-02	marinesedimentmetagenome	marinesedimentmetagenome	marinesedimentmetagenome
8a857f26746fbc8d8f5701c88d34b54b	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Parapusillimonas	
6e336583ad3ee5191582f6ecc58e1832	Bacteria	Patescibacteria	Parcubacteria	CandidatusNomurabacteria	unculturedbacterium	unculturedbacterium	unculturedbacterium
8591c34f1533c25c213a3d01909442cb	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium	unculturedbacterium
14b6c75027846cb71b40fb36d59cecd9	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	
03d1b66b39f21ac5707f35d5c2da6ab2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Catellicoccus	unculturedbacterium
ba3411d90e74f10970c53ec662bfdc87	Bacteria	Patescibacteria	Parcubacteria				
b215dd66bb3a30a64201782eef957e2b	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	
3d1517767bd4e246eab7a2e57f9420a7	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Turicibacter	
cfa74517f1de86b6614fbb30423dda07	Bacteria	Dependentiae	Babeliae	Babeliales	Babeliaceae	unculturedbacterium	unculturedbacterium
52107f9b03cbecb79904bb86a023612c	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae		
e93094a76a481c24a241ee6733b49733	Bacteria	Elusimicrobia	LineageIIc	unculturedbacterium	unculturedbacterium	unculturedbacterium	unculturedbacterium
bb220acd3c1c1c0fa035213f7be526c1	Bacteria						
1b1276a92b970a0ea16a33fb666826f7	Bacteria	Tenericutes	Mollicutes	MollicutesRF39	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa
f03b00270ad7af08cf9b06f041722d89	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Spirosomaceae	Flectobacillus	Ambiguous_taxa
484c6fcd4bd38c990ba5b7474b8acede	Bacteria	Patescibacteria	Parcubacteria	CandidatusMoranbacteria	unculturedParcubacteriagroupbacterium	unculturedParcubacteriagroupbacterium	unculturedParcubacteriagroupbacterium
966b58d9c62dcb38efcffc8b05eaedc8	Bacteria	Proteobacteria	Alphaproteobacteria				
f22ed7f17ed7da4e91fd253f90a836a8	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia-Shigella	
dc9cc9e7cdce6beb532a1a2986bf9bc8	Bacteria	Spirochaetes	Spirochaetia	Brevinematales	Brevinemataceae	Brevinema	unculturedspirochete
0e7356dfe8d78c83f5499142c18132b8	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Blastomonas	
fb5b2a8fa416941b2e87f1cadf43cc65	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	uncultured	
4280ade8cf4821876b962f76f39c00a3	Bacteria	Bacteroidetes	Ignavibacteria	OPB56			
2b52f2d0ce0fcaae1ba0dd76e5572c46	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Dinghuibacter	unculturedbacterium
3eabd4bc399d6d70478e78c286393bd2	Bacteria	Dependentiae	Babeliae	Babeliales			
a7fdbc6c124477634f1948195ad8160a	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9marinegroup	metagenome	metagenome
2688ad4c23a189e0a69fdaaa53ddfc5a	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	unculturedbacterium
ceaf4d08d09cb299f0b7cd9aa90d9679	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Luteolibacter	
53c2dece4dc4b636045f39dcf424e960	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae		
3ac071aaf6c3d8891bf5e8328d96026d	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus1	
9567d4658ff29342ed95fd879f7e67c8	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
fcfdac461cfc48e75c6c0e9f4069bc65	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	
b19e23d412bcea574b87933fc651fb2c	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfarculales	Desulfarculaceae	uncultured	
a091127aa315831ffa1505b02e8a57eb	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubellimicrobium	
a767e509089f41a1a4d8077e5c789119	Bacteria						
b8f325b22cc79691c66bef35a8d081f6	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	uncultured	metagenome
53d0a67bb2f3674ccd370068b4940d1d	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Ralstonia	
d99de93cf0a86084d0d622afbad2751a	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324clade(MarinegroupB)	unculturedsoilbacterium	unculturedsoilbacterium	unculturedsoilbacterium
161f763a5e7e0f8ba3929f39a7b6bd2f	Bacteria						
2cfca4e051194150d073fe5a4bdfc9bf	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	NS11-12marinegroup	unculturedCytophagalesbacterium	unculturedCytophagalesbacterium
d55be72a2307d4651d4c330a91fc8b72	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae		
d0af77d34eeef5e708309f02143e5122	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	
9ce95e51e52a50b0635bdc06f23d4cb6	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	metagenome
24d23c8ac5f41195699e877beb3294d0	Bacteria	Spirochaetes	Leptospirae	Leptospirales	Leptospiraceae	Turneriella	metagenome
660c693546cb676b88090b8927e257b4	Bacteria	Patescibacteria	Parcubacteria	CandidatusKaiserbacteria	metagenome	metagenome	metagenome
311cf53b0396d490850fb7ffdbba0b51	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	RuminococcaceaeNK4A214group	
356b52cf421413a36f68b1cea45961f2	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
ca3f84ceec66b7f7072697956dbfc1a6	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae		
0eba0619fbb975493c2eba17ad07c925	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	
2e3d9c518f1f340d59567e68273b145d	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	
0c8ca7a3452fc965d905e3aecb6b68a4	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola	
0ce8f7701b11a022012b527c664114c6	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	
4a1e9cfa539fe4fba5a3503ef83134f8	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia-Shigella	
0c213668c90a7c32a6667ffeb75b6aa9	Bacteria						
a5dafdbc53c5b908488cd2ce89742834	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
2a00adfe6df86f9a07b756d2a06db759	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Fimbriiglobus	
092523a4aed84953633a5f48bc2f87b9	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
5906b37863a7a985418e910925a659ec	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	
ee5cf8de2d4566453bfa1184a8473b28	Bacteria	Verrucomicrobia	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	unculturedbacterium	unculturedbacterium
eb052ac093ecdb0ab1cabe7b46380aa5	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia-Shigella	
583b559411a251ce097e3427a391846d	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Spirosomaceae	Emticicia	
6aca77cd7d73645af3383599daa4ded5	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Silanimonas	unculturedbacterium
ee00c7985ae82d9b230c99fb51581bbb	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Prosthecobacter	
dc753ee681931b6f8ebff9e7eed3cd5f	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	uncultured	
1228614abc6a823f35f87dbef28b6abe	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	PrevotellaceaeNK3B31group	
7ab5af2fd524115de13ae144226a7253	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	unculturedsoilbacterium
ce4b88277f5a585ba63a0b9e767b263d	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Fimbriiglobus	
cf093e55e162a04b0a18a19ba3d8c785	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
f636a094ffed7adf8258083bace652ab	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	unculturedbacteriumSBR2113	unculturedbacteriumSBR2113	unculturedbacteriumSBR2113
27d84ddcf67801fd214ad878e833ab05	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae1	Clostridiumsensustricto1	
959f303eac092dbc933228ac5f5364d5	Bacteria	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	
77e7a21826f58db4e7e84bffa0cb9c76	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae		
68f17de30c8036f31437ae1956e8dfc9	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
d0b51a46bbe48fedf5c0f64bc9270e3c	Bacteria	Firmicutes	Clostridia	Clostridiales	FamilyXIII	FamilyXIIIAD3011group	
8d59e5cc7540cbfc6b3a4323a6d9f016	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae		
53486920bf816c31f67b37970729a777	Bacteria	Patescibacteria	Gracilibacteria	CandidatusPeribacteria	metagenome	metagenome	metagenome
8a43cec2a642515bd98f11ecbe47b8b8	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia-Shigella	
4a2bc8de70bd71679f7554da9ccd94c4	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Ileibacterium	unculturedbacterium
2ebcf7d40315d95db44578b62a8ce8d8	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	OM60(NOR5)clade	
ba7d62e4281c25f3c4c56932b5011bc1	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	NS11-12marinegroup	unculturedbacterium	unculturedbacterium
42a136c9fe73509a081ba16b5c162630	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Schlesneriaceae	Schlesneria	unculturedbacterium
5d83ad013be5abda5116532880263fc6	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	uncultured	
0f4bd70a602e668b2f113eb49255a88b	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Rickettsiella	
ab161b0b5cedd41e4c58b8a5bc57c932	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	uncultured		
c718d49518a5f74e9fc49c753926023f	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	
3345cd728bc0206a36284c0cff99e5be	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Hyphomonas	
8060e8bf37a3081cd1c83c7a51c12a0b	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	
d64d53cc4a750499e72d4b8a7d9d2f3c	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	[Eubacterium]coprostanoligenesgroup	
9e82d22901fc643d75e64d80779168f5	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Neisseriaceae	uncultured	metagenome
0be1acf73ab854e8d0f9d03330bb78c0	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Iamiaceae	Iamia	Ambiguous_taxa
0611a2b2dd07061b8d284adb20e07b62	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	
e1d3b8f3c7c4e0edf84d8e98c93a878c	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus1	
68414b8f06b1bf5e520a1f1d74b99e1b	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Rhodoferax	
bd7ed76395f86c3528d60aa70e49ca5a	Bacteria						
ab7815b9425346adc63790c62d3cce2c	Bacteria	Verrucomicrobia	Verrucomicrobiae	Chthoniobacterales	Terrimicrobiaceae	Terrimicrobium	
3999bca4a8391e7543bce9a73a8fb61f	Bacteria	Patescibacteria	Parcubacteria	CandidatusNomurabacteria	CandidatusNomurabacteriabacteriumRIFCSPHIGHO2_02_FULL_38_15	CandidatusNomurabacteriabacteriumRIFCSPHIGHO2_02_FULL_38_15	CandidatusNomurabacteriabacteriumRIFCSPHIGHO2_02_FULL_38_15
5e2d7fa08a27bea5ddd740d8c7de55a0	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	uncultured	metagenome	metagenome
e7af5ed908ff83eb6e55c200c5b05bd7	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	Ambiguous_taxa
0179e61f51c4ca1c9d41f3f4916943c6	Bacteria	Verrucomicrobia	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae		
7c92cf83ed773a8e57db6f63ab036cf6	Bacteria	Patescibacteria	Parcubacteria				
981b3fdbf7b4983d8ebf073dcbbea042	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Spirosomaceae	Lacihabitans	unculturedbacterium
103e8878e16da275f85d83dcbab2f096	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	
1ed0a8606a2c61ddccb2b7e30437f73a	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae		
0d696d9504a3cd93dd5753bbd79dca2c	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Luteolibacter	
d2a4add6029e32135562e2da9d4ed2e1	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia-Shigella	
4efa277d1a93a5da7a8b32c429104b91	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Schlesneriaceae	Schlesneria	unculturedplanctomycete
5935e2b8bbf93c76adee39cd59da679a	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
1995c83fa410c750b04c0696dcf6b16a	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Hydrogenophaga	
e9d6abca339e1ca1337d86219312d5f3	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	uncultured	
db685cf9279c52ac5c369c819456858b	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae		
7113ca64520db609e3863a257ca8ca77	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Savagea	Ambiguous_taxa
c1f52bf7f1a5a6f34b6b1c78f3e9eff2	Bacteria	Actinobacteria	Acidimicrobiia				
053c38c6196c2311b02ebde4945a7fff	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	uncultured	unculturedverrucomicrobiumDEV006
c6956626b6d940344f380fbf24cfaaa2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	unculturedbacterium	unculturedbacterium
3de4ebbaadd5ddfd8e95a9efa8cbd3d7	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	unculturedbacteriumSBR2113	unculturedbacteriumSBR2113	unculturedbacteriumSBR2113
fa9b316bd0e9712d855b804910a66aff	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Prosthecobacter	
deaa91657b857d549f9007db5f97dc1d	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae1	Clostridiumsensustricto1	unculturedbacterium
19b2f4c0285d63786cf7df376b760dc8	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Allobaculum	unculturedbacterium
30fe2e7538308744511e63312acb0851	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae		
ef5486ad6d19e7f3bace1a71e28f2161	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	LachnospiraceaeUCG-006	
b4d0722b811bced7ae9aa2df5aa2254d	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Paludibacteraceae	Paludibacter	Ambiguous_taxa
ecf4e9ad1d4896be11931d566a3417e4	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Ileibacterium	unculturedbacterium
a265ec1880384efd89da8eb297a55ded	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae		
732a7e5aee62792d55b8dae187ad70dc	Bacteria	Cyanobacteria	Melainabacteria	Gastranaerophilales			
3e66a15311e3e69baa643fcc69edc76b	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae		
062f6372d65595c965a3f90964d4717d	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Demequinaceae	Demequina	unculturedbacterium
dbaa3f5aede1357d9155be8e421e1aa8	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	uncultured	unculturedVerrucomicrobiabacterium
38834fbf0c2a0c7bd56b5e9957d80f0d	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae		
f7a0cbe04a1739a41b96e1e3987af143	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	
e823332e11bf15839bb2fed5e2265448	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	
8dda817fadd4dd13eeb9588d489ad24a	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
67b66f42db5f9935c333acae56abebc8	Bacteria						
f3635ab6b8c4e300832e436dd231f312	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	
